Motif_id	Feature_1	Feature_2	Feature_3	Feature_4	Feature_5	Feature_6	Feature_7	Feature_8	Feature_9	Feature_10	Feature_11	Feature_12	Feature_13	Feature_14	Feature_15	Feature_16	Feature_17	Feature_18	Feature_19	Feature_20	Feature_21	Feature_22	Feature_23	Feature_24	Feature_25	Feature_26	Feature_27	Feature_28	Feature_29	Feature_30	Feature_31	Feature_32	Feature_33	Feature_34	Feature_35	Feature_36	Feature_37	Feature_38	Feature_39	Feature_40	Feature_41	Feature_42	Feature_43	Feature_44	Feature_45	Feature_46	Feature_47	Feature_48	Feature_49	Feature_50	Feature_51	Feature_52	Feature_53	Feature_54	Feature_55	Feature_56	Feature_57	Feature_58	Feature_59	Feature_60	Feature_61	Feature_62	Feature_63	Feature_64	Feature_65	Feature_66	Feature_67	Feature_68	Feature_69	Feature_70	Feature_71	Feature_72	Feature_73	Feature_74	Feature_75	Feature_76	Feature_77	Feature_78	Feature_79	Feature_80	Feature_81	Feature_82	Feature_83	Feature_84	Feature_85	Feature_86	Feature_87	Feature_88	Feature_89	Feature_90	Feature_91	Feature_92	Feature_93	Feature_94	Feature_95	Feature_96	Feature_97	Feature_98	Feature_99	Feature_100	Feature_101	Feature_102	Feature_103	Feature_104	Feature_105	Feature_106	Feature_107	Feature_108	Feature_109	Feature_110	Feature_111	Feature_112	Feature_113	Feature_114	Feature_115	Feature_116	Feature_117	Feature_118	Feature_119	Feature_120	Feature_121	Feature_122	Feature_123	Feature_124	Feature_125	Feature_126	Feature_127	Feature_128	Family_label	Cluster_id
3J79_A:951-956_973-979	2.26961	2.405371	-0.000853	1.628262	0.572617	1.07203	-0.001377	-0.008658	2.654917	-0.012354	1.78273	0.608644	0.820018	0.246569	-0.00365	-0.000669	3.387536	-0.016314	1.228627	-0.01405	-0.01849	-0.000245	0.533612	-0.007741	-0.004263	0.438681	0.637304	-0.00158	3.806199	-0.01169	-0.016693	0.611792	0.995459	0.205759	0.036876	0.561619	1.267478	2.444948	0.377452	1.780564	-0.012261	0.499966	-0.000761	-0.004007	0.26578	0.367967	-0.009348	-0.002537	2.293836	0.768588	-0.015421	3.939948	-0.01021	1.671853	1.818207	1.715683	-0.004084	0.760056	3.396355	2.039945	0.739909	-0.009215	4.789624	-0.021653	1.154717	0.502716	2.083414	1.995368	0.63941	-0.000438	-0.014574	0.721104	3.429421	-0.002036	2.163861	-0.018818	-0.002832	1.536382	-0.002735	-0.019135	0.023392	0.016736	1.292645	-0.010992	2.343845	-0.009649	-0.003174	0.717008	0.151273	0.205507	-0.01395	-0.01149	0.185606	-0.020298	1.8973	1.889456	0.575518	-0.004894	-0.002611	-0.013978	1.30954	0.645489	-0.003629	1.723324	1.906044	0.894759	2.135515	-0.005929	3.417478	0.993158	1.237483	-0.01172	-0.004757	2.147641	0.632075	-0.004852	1.452918	0.124175	0.132046	0.019808	1.679392	3.159307	-0.005106	-0.012642	0.388719	-0.008097	1.404001	1.182063	IL	58
5OQL_1:1740-1743_2199-2203	-0.003228	-0.019572	-0.016514	-0.001423	-0.009156	-0.002389	-0.001253	-0.012547	-0.023629	-0.007613	0.826109	0.782423	0.289226	0.097645	2.385149	-0.015662	-0.006413	-0.01731	-0.004919	-0.007394	0.7291	-0.005178	-0.041838	-0.011041	-0.000786	-0.011498	-0.008179	-0.018742	-0.002697	-0.007299	-0.014242	-0.032902	0.150888	-0.003364	0.446238	1.003559	0.63099	-0.005726	-0.022976	-0.026675	2.41554	-0.026288	-0.009098	2.173743	6.465578	-0.021795	1.444666	3.37201	-0.000343	-0.007839	2.630638	-0.001783	-0.016459	-0.0139	-0.017943	-0.000215	3.699729	-0.025534	4.002787	-0.012935	1.256239	0.107745	-0.011393	0.390693	-0.010301	2.22939	4.505201	-0.014866	-0.010484	0.614211	-0.01188	-0.016445	-0.013747	3.166294	0.067616	-0.000837	1.105696	-0.009813	-0.003473	-0.011075	2.280334	3.560824	-0.011909	1.961676	2.01975	0.426799	1.587627	0.258416	1.200123	0.547166	0.275151	0.332797	-0.02026	0.208427	-0.017116	5.092872	1.113495	-0.011468	-0.022532	1.338205	-0.015782	-0.010357	-0.010251	0.11692	6.211083	1.258373	-0.004102	-0.004914	-0.01387	4.740681	-0.019495	1.130252	-0.011485	0.6288	-0.003453	0.114571	-0.009487	3.23145	0.643115	2.509533	1.061929	0.097124	3.591878	-0.007511	-0.020523	-0.023384	-0.01181	0.13532	IL	186
4BW0_A:2-6_15-22	-0.016668	-0.02507	1.762896	5.56593	0.207792	-0.00824	-0.048618	2.20126	3.121984	1.220893	-0.01762	3.481181	-0.005134	-0.000916	0.375468	-0.011415	-0.015936	0.729174	5.146309	-0.00723	-0.002445	-0.002643	-0.022416	0.544319	2.733863	2.60176	2.388614	1.867659	5.133385	-0.010402	-0.012134	-0.01162	0.887265	-0.070522	-0.000606	2.002358	1.012252	4.57352	-0.014444	1.994531	-0.025648	-0.02385	4.665542	1.34811	1.122624	-0.03611	0.362672	-0.007169	1.911951	5.321937	0.271126	-0.033032	-0.018068	-0.021754	0.466577	1.302839	-0.017027	-0.019098	-0.021795	-0.026892	1.699312	-0.015195	-0.01563	1.583834	3.827649	-0.013446	-0.011502	-0.022227	-0.013078	-0.040223	-0.002042	3.722821	0.592894	4.17969	4.076476	-0.052768	0.565227	0.278003	-0.011508	1.747339	0.677483	1.608283	4.908767	0.91539	-0.04453	-0.013037	5.018935	2.864913	1.129828	1.278253	3.020988	-0.012765	4.938596	-0.00584	2.155613	-0.043536	-0.01682	1.095392	-0.006834	-0.038272	2.182121	5.393225	-0.005903	0.000062	0.439348	-0.04473	3.242426	3.236978	0.277313	0.390884	-0.036905	-0.014713	2.158529	2.385672	0.110453	0.947942	-0.011156	5.654244	1.047395	1.906808	4.73249	0.057901	-0.022835	3.603769	-0.000445	-0.028697	6.317849	3.425473	IL	101
5FDV_1B:23-27_55-58	-0.01348	-0.013449	0.43808	-0.040211	-0.000543	0.054501	2.212157	-0.017508	0.824405	-0.034235	-0.002855	-0.005572	-0.005776	3.34386	-0.000061	0.758111	-0.009667	-0.025955	-0.032795	-0.02171	-0.012276	-0.017315	-0.000784	0.32476	-0.003032	0.409507	0.172714	-0.04289	-0.014116	-0.006058	1.397227	0.212268	0.458403	2.942293	0.200126	-0.002781	-0.01001	-0.016047	-0.025082	-0.035471	3.37497	-0.010249	-0.04707	2.378646	1.502049	1.876923	3.216655	-0.003125	-0.017492	-0.022456	0.498335	1.270975	1.620997	-0.004295	0.943244	0.562594	-0.006219	2.674942	0.355701	-0.011856	0.751639	-0.013201	-0.005579	0.141413	-0.031026	2.191476	1.612652	0.571072	-0.022667	-0.006572	0.178719	-0.00853	0.249108	-0.001326	-0.009931	5.159829	-0.018611	-0.022374	0.306175	-0.000712	-0.006551	-0.00135	-0.018522	2.338656	0.416826	-0.003449	-0.005056	-0.011636	-0.032055	1.346944	-0.004631	-0.002721	-0.020422	0.515327	-0.001063	4.350307	1.086483	1.347379	-0.00425	2.753447	-0.012961	-0.01159	1.511317	-0.001649	1.261762	2.49401	-0.046061	-0.016891	-0.019492	-0.009872	2.107625	0.971624	1.597793	0.189764	0.064648	-0.014581	-0.016226	-0.005533	-0.005793	0.460472	-0.022296	-0.013582	3.720357	-0.055889	-0.006297	-0.038561	-0.016909	-0.00268	IL	148
5J7L_DA:2521-2522_2539-2542	-0.022384	0.380807	0.387793	-0.059987	-0.017476	0.312601	2.538284	-0.008985	1.501095	-0.036286	0.4885	-0.007354	0.682549	0.475001	-0.003292	0.094576	0.2198	-0.019769	-0.038297	-0.016133	0.327379	0.653008	1.096529	0.003763	-0.007258	0.567684	-0.00656	-0.054825	-0.023702	-0.005847	0.029053	0.895716	1.249745	2.794418	-0.011014	-0.008687	0.281307	-0.047591	-0.005044	-0.051485	4.190462	-0.001132	-0.075294	2.030693	2.103759	1.112775	2.656937	1.180926	-0.017926	-0.026897	1.883218	1.573437	1.49837	0.958163	0.911904	-0.012913	-0.005135	0.855333	3.524387	0.997214	0.096122	-0.001413	-0.007864	0.764716	-0.029369	1.092157	1.302611	1.913558	-0.024279	-0.012068	1.034704	-0.029152	-0.010063	-0.00022	-0.010324	5.732884	-0.021799	-0.014075	0.241214	0.267626	-0.009441	1.356666	-0.025425	1.878729	2.875633	0.755848	-0.014927	-0.004275	-0.022672	1.427287	-0.004861	1.42356	-0.018627	2.147667	-0.002015	5.256588	1.796049	0.298457	-0.013349	3.193515	-0.01844	-0.021945	0.524178	-0.006034	1.811173	3.953373	-0.041509	-0.026135	-0.003211	0.25656	2.858739	2.31789	1.123092	-0.00936	0.053338	-0.023058	-0.016205	-0.013381	-0.010472	1.489352	-0.024811	-0.001818	5.487667	-0.07424	-0.013807	-0.023808	-0.030357	-0.004579	IL	7
6D9J_2:334-336_347-352	0.1985	0.24613	0.880554	-0.046518	-0.018374	0.965917	1.020743	-0.005359	2.76464	-0.020161	-0.011069	0.372852	0.690683	2.008557	-0.003601	0.096027	0.205198	-0.012348	-0.024935	0.144973	0.647969	-0.001081	0.705665	1.770037	-0.013056	0.01604	0.319957	-0.024562	-0.020193	-0.005216	1.094394	1.832158	0.747152	1.201297	-0.001043	-0.013348	0.607955	-0.025105	-0.004924	-0.038201	2.559371	-0.001963	-0.042715	1.160373	-0.004878	1.718589	0.302253	-0.000291	-0.007264	-0.019281	0.920482	-0.000015	1.179644	-0.003807	1.314845	-0.008063	-0.007292	1.363144	0.904479	0.506991	0.738074	-0.013183	-0.010944	0.688918	-0.001219	-0.007429	-0.005549	1.657128	-0.018282	0.263588	0.440377	-0.011716	-0.001018	-0.016295	-0.00228	4.126589	-0.013206	-0.005025	0.710741	0.041997	-0.015247	1.048282	-0.01427	0.392095	1.341714	-0.002953	-0.007259	-0.009651	-0.008768	0.544102	0.052787	0.076817	-0.011431	1.144781	-0.00482	1.921821	2.760377	1.245016	-0.005787	1.470017	0.817117	-0.014376	1.263319	-0.000034	-0.000696	2.240525	-0.022047	-0.012609	-0.003584	-0.017709	3.140834	1.809026	2.168827	0.855567	-0.002621	-0.013169	-0.006727	-0.020612	-0.018159	-0.000559	-0.020032	-0.001404	3.426852	-0.048601	0.426024	-0.021192	-0.01202	-0.006219	IL	97
5XY3_3:19-24_55-56	-0.020397	-0.004625	1.196457	-0.04998	-0.008696	0.928729	1.149527	-0.010161	1.693818	-0.01963	-0.007564	-0.010679	-0.00751	1.962847	-0.008638	0.225674	-0.012301	-0.014585	-0.025767	-0.00233	-0.002898	-0.015063	1.367732	0.648717	-0.0035	0.171877	0.656262	-0.037653	-0.029386	0.449339	1.371116	2.48243	-0.009578	2.107212	0.148659	-0.02035	-0.004425	-0.022696	-0.014395	-0.018902	3.278312	-0.010128	-0.040873	0.820659	-0.015814	4.127061	1.519142	-0.006628	-0.007922	-0.024209	-0.00219	-0.006681	2.358586	-0.002018	2.12516	-0.006127	-0.013575	3.392764	-0.015434	-0.007529	-0.001714	-0.019416	-0.027289	0.288849	-0.019172	-0.016209	-0.017781	-0.010013	-0.014697	-0.007764	1.406187	-0.001788	-0.002934	-0.02401	-0.009181	4.694541	-0.012344	-0.008204	0.601751	1.873143	-0.019851	-0.011508	-0.019494	0.80174	-0.008213	-0.01621	-0.012365	-0.023165	-0.023217	1.085473	0.348597	0.359335	-0.002113	2.071701	-0.012632	-0.005385	1.895584	1.923473	-0.000512	2.583026	-0.002851	-0.005545	2.604459	-0.010477	-0.020865	0.429939	-0.030733	-0.008807	-0.008824	-0.029792	2.29943	1.486274	1.966424	-0.012126	-0.005693	-0.01011	-0.010218	-0.026226	-0.009901	-0.014424	-0.030842	-0.013459	2.190469	-0.045897	-0.002144	-0.035206	-0.014098	-0.01072	IL	202
6AZ3_2:640-642_1418-1421	-0.028912	-0.008599	-0.0051	-0.046103	-0.018275	0.0519	2.759932	-0.008401	-0.004493	-0.04194	1.020686	0.368813	0.949446	0.236482	0.970303	-0.014513	-0.009691	-0.020923	-0.039675	-0.011839	0.449711	0.409527	-0.007347	-0.015577	1.048139	-0.004686	-0.013354	-0.056193	-0.020886	-0.000926	-0.004002	-0.017549	0.427209	2.764088	-0.006805	0.211455	0.746031	-0.038118	-0.012854	-0.052593	5.820922	-0.006411	-0.077372	3.290218	5.719088	-0.000626	3.68765	3.071192	-0.020492	-0.030069	2.36623	1.671354	1.344183	-0.002904	0.119583	0.410317	-0.005111	0.497016	3.130211	-0.003203	0.91981	0.197505	-0.008103	1.11427	-0.033955	3.968207	3.653442	1.07897	-0.029914	-0.026491	0.555975	-0.042907	-0.018032	1.459923	-0.018641	5.333228	-0.021611	-0.018911	0.086823	0.877658	0.369037	2.72575	-0.034643	2.57396	3.249502	1.799824	-0.012964	0.078081	-0.020916	2.060419	-0.000148	1.831915	-0.029783	2.189483	-0.011478	6.684586	1.752516	-0.008707	-0.016605	4.501615	-0.026279	-0.017218	-0.00221	-0.009181	4.927023	3.537312	-0.046442	-0.027132	-0.014616	4.216437	1.382281	1.133839	0.13674	-0.020375	0.221905	-0.016625	-0.018373	-0.000942	0.500622	2.079179	-0.020026	-0.006305	5.624469	-0.065149	-0.023948	-0.030727	-0.039537	-0.00318	IL	132
4V91_1:1013-1017_1033-1035	0.073409	0.99635	-0.008383	-0.017606	-0.002103	1.20198	1.184165	-0.003995	-0.017208	-0.005845	-0.012001	0.498542	0.154575	0.64189	1.368008	0.228575	-0.016681	-0.000476	-0.027612	0.836109	1.94664	0.765967	-0.016498	-0.001661	0.702656	-0.011231	-0.01487	-0.017638	-0.030305	-0.006746	-0.016261	-0.005918	0.295121	1.190735	-0.009456	-0.007519	0.271558	-0.021515	-0.006259	-0.022079	2.978336	0.61456	-0.018793	2.924321	3.919083	-0.002892	2.193785	2.099698	-0.003643	-0.018742	1.073011	-0.022115	-0.007461	-0.00268	-0.010172	-0.015789	1.524971	0.273962	2.113239	-0.007568	0.028275	0.417193	0.336945	1.473601	0.403064	1.927352	2.490419	1.355183	0.511401	0.028063	-0.001907	-0.046358	-0.019244	0.730585	-0.020212	1.54746	-0.008864	-0.023745	0.839404	1.279766	1.97012	2.530159	-0.031923	1.515858	1.291758	1.73474	-0.010251	-0.003433	1.357498	0.92876	-0.005422	2.165732	-0.033998	1.574332	-0.016983	3.997586	1.262112	-0.003931	0.00311	2.282934	-0.010891	-0.026751	-0.004005	-0.020408	3.80906	2.324757	-0.017818	-0.006895	-0.013902	3.665406	0.146035	1.756751	-0.001579	-0.023406	0.109043	0.598577	-0.019844	-0.014576	-0.00348	1.585759	-0.002698	-0.004438	3.786841	-0.024895	-0.016494	-0.014885	-0.024097	-0.02137	IL	154
5TBW_1:814-816_832-833	-0.00985	-0.001346	-0.003288	-0.026922	-0.011976	-0.007814	2.049968	-0.003448	-0.013686	-0.023472	0.257604	0.093754	0.088953	-0.00622	-0.000019	-0.008293	-0.010235	-0.012046	-0.036398	-0.010651	0.529894	0.841459	-0.005487	-0.005837	-0.001398	-0.007801	-0.017747	-0.032793	-0.027634	-0.009191	-0.009396	-0.01155	0.814253	2.901851	-0.007403	-0.007424	0.259076	-0.035651	-0.010453	-0.029862	3.71101	-0.001906	-0.038514	0.928584	3.629597	0.19173	1.886849	1.758456	-0.012012	-0.024212	1.955489	0.803869	0.72754	-0.003253	-0.007831	0.143302	-0.003594	-0.003965	2.371767	0.134387	-0.006994	1.483161	-0.001901	0.311005	-0.018169	2.063333	1.792398	1.192884	-0.011387	-0.015052	0.445711	-0.04439	-0.019651	0.520003	-0.024205	3.899128	-0.01138	-0.010958	0.111484	0.503606	0.183198	1.231777	-0.020634	1.90156	1.678316	1.948379	-0.01196	0.486122	-0.000269	1.00778	-0.004648	1.93176	-0.022531	2.244581	-0.003332	3.976738	0.88185	-0.008704	-0.005962	2.996545	-0.017246	-0.023803	-0.012878	-0.012196	2.897481	2.546524	-0.025276	-0.009113	-0.01635	2.078677	0.193614	1.901134	-0.012607	-0.023067	-0.001717	-0.009638	-0.014813	-0.000235	-0.007269	1.015757	-0.014175	-0.003453	3.882324	-0.039945	-0.017071	-0.004064	-0.032535	-0.011997	IL	282
6D9J_2:129-133_164-171	-0.01393	-0.024921	-0.007968	3.229374	0.034725	-0.00592	-0.015145	-0.001876	0.131105	0.159844	-0.001186	1.760631	-0.012745	-0.005811	-0.005761	-0.006729	0.072019	-0.003003	0.716058	-0.004405	-0.00105	0.245062	-0.018693	-0.004981	0.073142	-0.013919	-0.006735	2.218017	1.393067	-0.004391	0.538589	-0.011514	-0.012759	-0.018158	-0.007648	-0.000705	-0.006411	1.943091	-0.01324	3.17536	-0.023563	-0.009249	2.181498	0.463429	-0.002723	-0.006755	-0.000488	-0.008219	0.699474	0.973031	-0.013976	-0.008197	-0.002889	-0.016234	-0.002006	0.441275	-0.004634	-0.004947	-0.017318	-0.001516	0.469264	-0.010861	-0.013042	-0.008312	-0.002764	-0.004376	-0.008653	-0.004316	0.150446	1.32047	-0.000196	1.203912	-0.002762	0.190209	1.190469	-0.018569	0.047941	0.566701	-0.008387	2.035047	-0.013908	0.184085	2.02788	-0.012124	-0.017925	1.062564	0.285785	-0.005818	0.09356	0.221029	1.809485	-0.01012	1.772335	-0.013047	-0.01083	-0.021101	-0.007804	-0.000777	0.458509	-0.006571	1.210345	1.840929	-0.009891	-0.001485	0.439339	-0.00451	1.650471	-0.001242	0.005597	-0.010962	-0.006184	-0.009756	-0.003513	-0.000221	-0.001527	-0.002812	-0.01007	-0.002206	-0.000012	-0.012301	1.607362	-0.0017	-0.002374	1.022258	0.7978	0.60519	-0.002766	0.99286	IL	74
5AN9_N:3382-3386_3426-3429	-0.00721	-0.019186	-0.013391	-0.01236	-0.008631	-0.0067	0.704301	-0.011646	-0.020576	-0.014703	0.110681	0.416662	0.269497	0.303824	2.887116	-0.011907	-0.012307	-0.017868	-0.014414	-0.015585	0.406534	-0.006729	-0.031473	-0.006151	1.101472	-0.006612	-0.007894	-0.023102	-0.005646	-0.013385	-0.019508	-0.03208	-0.007286	1.23309	0.435322	1.176952	-0.006356	-0.010003	-0.020373	-0.024224	3.436485	-0.021147	-0.017066	2.476384	5.713612	-0.017203	1.338732	3.32521	-0.008232	-0.004666	2.63563	0.399217	-0.006101	-0.007449	-0.015116	0.992649	1.509383	-0.011583	2.773864	-0.01227	0.500307	-0.000028	-0.003876	0.341871	-0.01062	3.427641	3.839654	-0.016961	-0.014908	-0.008314	-0.017271	-0.022431	-0.013345	2.611855	-0.014877	1.205687	-0.006226	-0.014826	-0.005002	-0.003021	1.973391	2.339428	-0.016181	2.621758	1.156394	1.028481	0.508737	0.837211	0.316601	0.577561	0.665287	0.158034	-0.025831	1.202848	-0.011924	4.22587	1.072844	-0.014412	-0.020549	1.858093	-0.009603	-0.010985	-0.016491	-0.004084	5.449566	1.51684	-0.014606	-0.010089	-0.019496	4.539389	-0.020469	0.475277	-0.01296	-0.010699	0.401509	0.232571	-0.015422	1.959983	0.280156	1.767121	0.321758	0.051004	3.431347	-0.026494	-0.014746	-0.019262	-0.013688	0.809087	IL	344
4V8P_D1:3299-3302_3315-3318	-0.010525	2.144823	3.312731	-0.077793	-0.016329	2.0247	2.280596	0.453076	2.093294	-0.022821	-0.014827	-0.02429	-0.006854	1.065021	-0.009596	2.254896	-0.001437	-0.01372	-0.022179	-0.010079	1.741625	-0.016808	4.339685	1.451263	-0.003924	3.172372	2.293552	-0.053687	-0.021038	1.084929	1.70849	5.225455	-0.002116	2.892321	-0.012738	-0.021249	-0.010523	-0.040927	-0.00079	-0.046275	4.265996	1.193768	-0.063387	2.489729	-0.017497	4.40087	1.136972	-0.008172	-0.023971	-0.0227	1.094131	-0.004996	2.165278	3.106249	3.07157	-0.019747	-0.014675	3.875504	-0.009925	-0.006943	-0.005547	-0.016537	-0.01779	3.161041	-0.019114	-0.019843	-0.016614	-0.000675	-0.014731	-0.010264	1.193564	-0.012113	-0.002521	-0.016117	-0.003515	5.630241	-0.011882	-0.013105	0.449584	0.826503	-0.012229	-0.015482	-0.018064	0.395523	-0.004659	-0.027465	-0.014986	-0.016176	-0.034385	1.267679	-0.012917	0.905693	-0.003934	2.215202	0.421256	0.124256	0.060439	2.210359	-0.003886	2.585324	-0.01126	-0.014495	1.700506	-0.019563	-0.024751	1.421889	-0.046432	-0.011748	-0.007497	-0.020905	2.00662	2.938063	1.612178	-0.003837	0.834047	-0.016745	-0.010615	-0.024258	-0.017567	-0.002466	-0.033719	-0.012159	2.019506	-0.055501	-0.01357	-0.028912	-0.011201	-0.00623	IL	107
4V91_1:1500-1504_1512-1514	-0.01522	1.08325	2.856966	-0.071897	-0.021908	1.597201	2.328412	-0.00088	2.072778	-0.029498	-0.006534	-0.01367	-0.009308	0.430402	-0.006543	0.867271	-0.010433	-0.019139	-0.027408	-0.005861	1.713434	-0.013245	2.965178	0.145882	-0.003348	2.035047	1.581446	-0.052403	-0.020163	1.255459	1.620656	3.930046	-0.003906	2.639276	-0.017106	-0.019141	-0.001031	-0.039642	-0.000886	-0.049316	4.909096	1.728891	-0.071958	3.640851	0.116715	3.670796	1.779846	0.274189	-0.024396	-0.022044	1.170473	0.266713	2.273883	1.588777	2.55177	-0.013343	-0.01438	3.147214	-0.002288	-0.003229	-0.004731	-0.016456	-0.018822	2.696531	-0.025087	-0.014941	-0.007379	-0.001772	-0.022979	-0.019179	1.541122	-0.016999	-0.012673	-0.017241	-0.005872	5.81428	-0.014782	-0.013835	0.23136	2.183561	-0.014509	-0.004325	-0.023201	1.443349	-0.000106	-0.01909	-0.017466	-0.018535	-0.035137	2.212254	-0.003006	2.078244	-0.005112	2.636198	-0.007164	1.709961	1.180724	1.420246	-0.001468	3.129564	-0.01665	-0.005248	1.314375	-0.013831	-0.007218	1.488857	-0.044921	-0.015762	-0.008738	-0.006343	2.254163	2.768763	1.35414	-0.010707	0.587812	-0.014051	-0.015503	-0.020016	-0.009566	-0.00138	-0.033138	-0.011214	2.896561	-0.052766	-0.01987	-0.03254	-0.021175	-0.001753	IL	4
6AZ3_4:130-134_154-158	0.270158	2.85456	0.390959	0.29702	-0.001011	0.204482	1.055134	1.060028	-0.016929	1.040616	-0.002204	-0.005244	-0.005325	-0.012484	0.069763	-0.0007	-0.018817	2.459979	-0.006364	1.920726	1.698769	-0.009445	1.402092	-0.002996	0.959714	-0.001107	-0.008284	1.349643	-0.016723	-0.003365	-0.012185	1.688532	-0.003253	-0.004237	-0.018358	-0.001821	-0.002622	-0.020346	-0.001889	1.345591	1.288801	1.168227	2.175503	0.188472	0.029805	1.310841	-0.00762	0.125661	-0.00191	-0.008146	-0.003531	-0.025069	-0.003471	2.308174	-0.00649	-0.015258	1.500499	1.278094	-0.008167	-0.013977	-0.01349	0.537762	1.011458	1.868386	2.60117	-0.00448	-0.008203	-0.000559	2.067797	2.128847	0.960662	-0.033347	-0.011959	-0.012192	-0.013192	-0.001065	1.511672	-0.007496	0.094661	1.422482	1.182904	1.167631	-0.014227	-0.00466	0.945288	0.432051	-0.011269	-0.004338	2.723079	-0.008072	-0.004127	1.214825	-0.013853	-0.000129	-0.005797	-0.018079	-0.012972	1.362475	1.704068	-0.003399	-0.000558	-0.023699	-0.008702	-0.021851	-0.000132	-0.003434	0.447553	0.705122	0.178925	2.333833	-0.008911	0.793445	-0.006902	-0.011742	-0.006027	2.537379	-0.005155	-0.012224	0.085485	-0.00538	0.356653	-0.011535	-0.007299	1.658294	-0.010616	-0.002743	-0.012971	-0.025672	IL	39
5G2X_A:72-78_98-112	2.428528	-0.010789	8.37703	8.29494	11.113657	5.365406	-0.158611	4.425769	6.018737	13.850471	-0.079711	9.068568	1.095031	-0.033391	2.896801	4.136915	-0.033726	11.783418	15.637008	6.320074	2.836281	9.36905	-0.020133	9.073111	4.785317	8.697835	6.843696	3.197175	10.217968	9.562543	0.125592	4.590182	7.212465	-0.17046	4.430172	10.913424	3.536964	11.235572	11.160274	3.292905	-0.056491	8.614042	5.780367	5.819238	-0.001512	-0.08856	2.402228	-0.053151	0.084614	17.53077	-0.007083	-0.018214	-0.037754	-0.079284	7.618084	-0.04208	-0.08322	-0.039786	-0.097654	2.733454	7.18922	0.558243	-0.071685	6.332744	10.77823	-0.060653	-0.073444	-0.053889	4.272465	-0.153068	-0.012985	13.591568	1.154592	8.579861	17.418232	-0.198547	2.167543	-0.023537	-0.056167	-0.022909	5.795761	-0.008042	9.22014	1.493268	-0.180677	-0.064732	15.543563	1.101271	-0.006889	2.60639	-0.022216	4.390762	14.848158	-0.107857	3.611582	-0.11824	0.953432	6.456316	-0.040528	-0.113513	5.511845	19.465475	6.495155	-0.06647	-0.061276	-0.241972	0.426151	11.087769	3.325446	2.780923	-0.086795	-0.055931	10.193387	5.019879	1.116909	3.372458	-0.037541	14.785166	4.747758	-0.018127	10.399445	5.020409	-0.209431	21.108181	4.081129	5.458548	22.161268	5.659406	IL	221
5J7L_DA:1436-1439_1550-1554	-0.01832	1.602372	2.840471	-0.054467	-0.034379	1.15757	1.837114	3.343813	-0.01325	-0.040463	0.352313	-0.012021	1.557035	-0.020089	0.37809	0.718183	-0.030299	0.388747	-0.001486	-0.010316	2.31237	-0.015732	1.194614	0.391273	2.279445	2.799635	2.073238	-0.042023	-0.016368	0.005782	-0.000173	1.023739	0.656687	1.59906	-0.017011	0.954994	0.91021	-0.043578	-0.012011	-0.058229	7.53465	1.500919	-0.059175	3.516478	3.248535	0.193975	1.701377	2.691553	-0.02913	-0.014264	5.258892	-0.007434	0.816003	1.905642	1.324719	-0.001716	-0.012273	0.877428	0.378163	-0.010396	-0.009509	-0.00372	-0.005305	3.883164	-0.009906	1.326896	1.904275	-0.009537	-0.016262	-0.028523	1.358035	-0.039539	-0.02617	2.035178	-0.019667	4.595998	0.807689	-0.008262	-0.003425	0.20959	0.751335	2.351212	-0.019118	3.294874	1.280377	-0.000671	0.322508	1.734251	-0.018017	0.761926	-0.002353	0.737902	-0.016037	3.271054	-0.009814	2.827104	-0.00803	-0.002244	-0.008591	2.943329	-0.015744	-0.014382	-0.000977	-0.009991	2.456118	0.984433	-0.036339	-0.016892	-0.01511	4.048208	-0.002623	3.014271	-0.009863	-0.015114	-0.002274	-0.002814	-0.014772	2.673675	1.278879	1.198907	-0.010007	-0.000818	1.250899	-0.025122	-0.028005	-0.026665	-0.010772	-0.008275	IL	51
4Y4O_2A:1062-1068_1183-1188	1.577058	1.922933	-0.005333	4.508672	0.087826	0.723507	-0.010687	-0.001201	-0.013856	2.859043	-0.007251	0.985648	-0.012065	-0.012948	-0.010844	-0.008722	0.499459	3.16578	-0.00951	2.055188	0.775115	2.884581	-0.000255	-0.008631	-0.004678	-0.017945	-0.016191	5.20407	-0.010165	1.920919	0.493824	0.731785	-0.009178	-0.011551	-0.004583	-0.003171	-0.000769	-0.012539	2.840868	4.32023	-0.029884	3.252598	2.997738	-0.008246	-0.011517	-0.001141	-0.018521	-0.004162	1.612695	0.619585	-0.023367	-0.024726	0.410477	0.228592	-0.003386	-0.027399	0.406148	-0.008554	-0.006079	-0.020761	-0.007318	3.700865	0.337207	0.69648	2.773224	1.322358	-0.016219	1.28904	3.568866	2.390637	1.767713	-0.021907	-0.005326	-0.015063	-0.014773	-0.028031	1.614104	-0.006062	0.793695	3.276041	0.061659	1.234021	-0.00866	-0.019055	0.843711	2.324312	-0.023052	-0.009253	2.816937	0.289665	1.377907	2.042554	0.356623	-0.008148	-0.015561	-0.017963	0.808534	-0.009074	0.927053	-0.028872	0.056607	-0.008957	-0.006316	-0.028203	0.028944	-0.001691	3.675996	0.195062	0.309548	0.252989	-0.003757	0.946494	-0.010964	-0.006132	-0.006192	1.695896	-0.004135	-0.027548	-0.016253	-0.022669	1.080141	0.106823	0.277567	2.866104	0.972137	3.585598	-0.021287	-0.025875	IL	338
